workerid,proliferate.condition,response,sentence,slide_number_in_experiment,strangeSentence,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
14,experiment_01,5,,14,0,155619:56,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,5,,15,0,100627:16,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,4,,16,1,71650:16,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,5,,17,1,114731:36,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,5,,18,0,176811:47,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,6,,19,0,107569:49,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,4,,20,1,31283:31,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,7,,21,0,91275:50,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,5,,22,0,133817:19,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,4,,23,1,42920:16,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,6,,24,0,151728:33,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,4,,25,1,31157:19,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
14,experiment_01,4,,26,1,54036:19,[],38,Yes,I'm not sure what the point of this study was. What were you trying to figure out?,3,1,1,Female,English,Chrome,Windows,1080,1920,8.068266666666666,
152,experiment_01,"['Barbara', 'Barbara']",,1,,bot_check,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,4,,example1,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,5,,example2,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,5,,example2,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,3,,5,,example2,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,3,,7,0,31157:19,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,1,,8,0,133817:19,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,9,0,14735:59,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,10,0,176811:47,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,6,,11,1,48339:27,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,5,,12,1,71650:16,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,13,0,151728:33,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,14,1,57302:38,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,15,0,7981:19:00,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,1,,16,0,100627:16,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,17,0,114731:36,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,1,,18,0,20272:87,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,19,1,54036:19,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,20,0,155619:56,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,21,1,42920:16,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,1,,22,0,117586:18,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,23,1,91275:50,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,7,,24,0,107569:49,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,25,1,34142:114,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
152,experiment_01,4,,26,1,31283:31,[],20,Yes,,1,1,1,Male,English,Firefox,Windows,1080,1920,13.6953,
88,experiment_01,"[""Barbara'"", 'Barbara']",,1,,bot_check,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,"['Barbara', 'Barbara']",,1,,bot_check,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,4,,example1,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,1,,5,,example2,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,1,,7,1,31283:31,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,1,,8,0,54036:19,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,9,0,14735:59,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,1,,10,0,176811:47,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,11,0,31157:19,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,12,0,107569:49,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,13,0,114731:36,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,14,0,7981:19:00,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,1,,15,1,57302:38,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,16,0,100627:16,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,17,0,117586:18,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,18,0,151728:33,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,19,0,91275:50,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,20,0,42920:16,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,21,0,48339:27,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,4,,22,0,20272:87,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,7,,23,0,133817:19,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,4,,24,1,71650:16,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,4,,25,1,34142:114,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
88,experiment_01,4,,26,0,155619:56,[],38,Yes,"Hard to differentiate between should and could. Should could mean ""is it okay to do this"" while could can mean ""can I do this""",2,1,1,Male,English,Firefox,Mac,1080,1920,9.13715,
26,experiment_01,"['Susan', 'Susan']",,1,,bot_check,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,4,,example1,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,5,,example2,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,7,0,42920:16,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,8,0,14735:59,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,4,,9,1,31283:31,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,10,0,20272:87,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,11,0,91275:50,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,12,0,117586:18,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,13,0,31157:19,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,14,0,151728:33,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,15,0,133817:19,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,16,0,54036:19,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,17,0,48339:27,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,18,0,57302:38,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,19,0,34142:114,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,20,0,71650:16,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,7,,21,0,176811:47,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,22,0,7981:19:00,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,4,,23,1,155619:56,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,24,0,100627:16,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,6,,25,0,107569:49,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
26,experiment_01,1,,26,0,114731:36,[],45,Yes,,3,1,1,Female,English,Chrome,Windows,720,1280,12.002733333333332,
56,experiment_01,"['Jennifer ', 'Jennifer']",,1,,bot_check,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,"['Jennifer ', 'Jennifer']",,1,,bot_check,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,"['Jennifer', 'Jennifer']",,1,,bot_check,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,5,,4,,example1,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,3,,5,,example2,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,5,,7,0,31283:31,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,5,,8,1,114731:36,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,3,,9,0,31157:19,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,10,0,48339:27,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,3,,11,0,107569:49,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,2,,12,0,34142:114,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,13,0,20272:87,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,14,0,151728:33,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,6,,15,0,54036:19,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,6,,16,0,71650:16,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,6,,17,0,14735:59,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,2,,18,0,42920:16,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,19,0,91275:50,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,3,,20,0,176811:47,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,5,,21,0,57302:38,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,5,,22,0,100627:16,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,6,,23,0,155619:56,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,24,1,133817:19,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,3,,25,0,117586:18,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
56,experiment_01,4,,26,0,7981:19:00,[],25,Confused,NA,2,1,1,Male,English,Chrome,Linux,854,384,4.035666666666667,
20,experiment_01,"['Patricia', 'Patricia']",,1,,bot_check,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,6,,4,,example1,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,2,,5,,example2,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,2,,7,0,48339:27,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,1,,8,0,42920:16,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,4,,9,1,54036:19,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,7,,10,0,34142:114,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,3,,11,0,14735:59,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,7,,12,0,31283:31,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,4,,13,1,133817:19,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,6,,14,0,117586:18,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,4,,15,1,71650:16,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,7,,16,0,155619:56,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,7,,17,0,107569:49,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,4,,18,1,57302:38,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,6,,19,0,7981:19:00,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,6,,20,0,151728:33,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,6,,21,0,100627:16,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,7,,22,0,176811:47,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,2,,23,0,31157:19,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,2,,24,0,114731:36,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,5,,25,0,91275:50,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
20,experiment_01,1,,26,0,20272:87,[],28,Yes,,4,1,1,Male,English,Chrome,Windows,1080,1920,4.982733333333333,
144,experiment_01,"['Elizabeth', 'Elizabeth']",,1,,bot_check,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,7,,4,,example1,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,5,,example2,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,7,0,114731:36,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,8,1,42920:16,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,9,0,155619:56,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,10,0,133817:19,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,11,1,34142:114,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,7,,12,0,91275:50,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,7,,13,0,48339:27,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,14,1,151728:33,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,7,,15,0,71650:16,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,16,1,31157:19,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,17,1,31283:31,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,18,1,54036:19,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,19,0,14735:59,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,20,0,7981:19:00,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,4,,21,1,57302:38,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,22,0,176811:47,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,7,,23,0,100627:16,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,24,0,117586:18,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,25,0,20272:87,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
144,experiment_01,1,,26,0,107569:49,[],39,Yes,,2,1,1,Male,English,Chrome,Windows,864,1536,13.966083333333334,
124,experiment_01,"['Margaret', 'Margaret']",,1,,bot_check,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,4,,example1,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,2,,5,,example2,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,2,,7,0,57302:38,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,8,0,151728:33,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,4,,9,0,117586:18,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,10,0,114731:36,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,11,0,20272:87,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,12,0,133817:19,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,13,0,42920:16,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,14,0,7981:19:00,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,5,,15,1,31283:31,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,5,,16,1,176811:47,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,17,0,100627:16,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,5,,18,1,48339:27,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,19,1,71650:16,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,20,0,91275:50,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,21,1,54036:19,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,22,0,14735:59,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,3,,23,0,107569:49,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,24,1,155619:56,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,25,0,31157:19,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
124,experiment_01,6,,26,1,34142:114,[],38,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,10.470983333333333,
115,experiment_01,"['Patricia', 'Patricia']",,1,,bot_check,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,4,,example1,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,5,,example2,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,1,,5,,example2,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,7,0,71650:16,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,8,0,34142:114,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,4,,9,0,14735:59,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,1,,10,0,57302:38,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,11,0,114731:36,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,12,0,151728:33,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,4,,13,0,91275:50,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,14,0,176811:47,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,4,,15,0,117586:18,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,16,0,42920:16,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,17,0,107569:49,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,18,0,155619:56,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
115,experiment_01,7,,19,0,48339:27,[],64,Yes,,4,2,1,Female,Engish (USA),Chrome,Windows,864,1536,11.95875,
